player_id,player,position,team,league,age,year_of_birth,mins_90s,touches,touches_def_pen,touches_def_third,touches_mid_third,touches_att_third,touches_att_pen,touches_live,touches_success,dribbles_att,dribbles_percent,dribbles_player_count,dribbles_megs,dribbles_carries,carries_total_dist,carries_prog_dist,pass_targets,pass_receptions,pass_reception_percent,miscontrols,dispossessed
10039,Nathan Aké,DF,Bournemouth,Premier League,24,1995,27.8,1508,277,923,595,86,34,1455,5,5,100,5,0,845,5259,2906,948,900,94.9,7,5
10040,Chadrac Akolo,FWMF,Amiens,Ligue 1,24,1995,6,281,5,50,146,105,15,278,11,19,57.9,12,0,224,1065,607,256,196,76.6,6,14
10041,Kevin Akpoguma,DF,Hoffenheim,Bundesliga,24,1995,12.7,908,147,527,407,31,1,882,3,4,75,3,0,622,3094,1682,637,619,97.2,3,11
10042,David Alaba,DF,Bayern Munich,Bundesliga,27,1992,27.8,2662,194,1068,1590,248,14,2555,6,10,60,7,0,2026,13997,7669,2099,2068,98.5,9,4
10043,Sofiane Alakouch,DF,Nîmes,Ligue 1,21,1998,15.6,992,43,309,470,282,25,802,20,34,58.8,20,2,540,3248,2168,558,509,91.2,14,12
10044,Lucas Alario,FW,Leverkusen,Bundesliga,26,1992,13,466,6,26,221,246,89,436,16,21,76.2,17,1,284,1344,449,655,349,53.3,36,21
10045,Jordi Alba,DF,Barcelona,La Liga,30,1989,24.3,2322,76,475,1119,831,65,2125,10,19,52.6,12,2,1617,6405,3327,1907,1762,92.4,10,7
10046,Luis Alberto,MF,Lazio,Serie A,26,1992,34.6,2663,21,334,1465,1196,109,2387,72,105,68.6,76,4,2076,16083,10758,2150,1943,90.4,49,62
10047,Raúl Albiol,DF,Villarreal,La Liga,33,1985,36,2261,403,1368,969,51,21,2209,3,3,100,3,0,1325,7874,4484,1509,1492,98.9,1,1
10048,Marc Albrighton,MFDF,Leicester City,Premier League,29,1989,9.6,622,13,111,258,292,23,587,10,29,34.5,13,2,420,2560,1179,494,428,86.6,9,12
10049,Paco Alcácer,FW,Villarreal,La Liga,25,1993,10.3,316,9,28,149,148,46,291,4,8,50,4,1,171,782,415,389,221,56.8,17,7
10050,Paco Alcácer,FW,Dortmund,Bundesliga,25,1993,5.9,167,2,8,73,89,31,150,4,7,57.1,5,1,85,253,112,231,116,50.2,13,8
10051,Thiago Alcántara,MF,Bayern Munich,Bundesliga,28,1991,19.7,2018,49,398,1386,350,26,1962,59,70,84.3,61,0,1536,7066,3397,1576,1515,96.1,13,20
10052,Rubén Alcaraz,MF,Valladolid,La Liga,28,1991,21.4,1330,77,349,890,170,15,1236,21,29,72.4,21,1,828,4731,2457,811,743,91.6,14,14
10053,Toby Alderweireld,DF,Tottenham,Premier League,30,1989,32.9,2265,355,1227,1037,114,22,2185,0,2,0,0,0,1362,6529,3057,1535,1500,97.7,3,2
10054,Haitam Aleesami,DF,Amiens,Ligue 1,28,1991,21.3,1436,84,442,758,319,20,1209,19,32,59.4,22,2,778,3835,1987,830,763,91.9,15,24
10055,Álex Alegría,FW,Mallorca,La Liga,26,1992,1.2,49,0,2,27,22,4,49,1,2,50,1,0,21,166,80,68,40,58.8,5,2
10056,Carles Aleñá,MF,Barcelona,La Liga,21,1998,1.9,170,1,18,109,56,2,165,2,3,66.7,2,0,131,596,250,157,146,93,4,0
10057,Carles Aleñá,MFFW,Betis,La Liga,21,1998,8.2,471,5,64,312,134,11,467,15,23,65.2,15,0,397,2297,1174,436,380,87.2,5,10
10058,Rúnar Alex Rúnarsson,GK,Dijon,Ligue 1,24,1995,10,351,310,351,0,0,0,246,1,1,100,1,0,162,549,279,146,145,99.3,0,1
10059,Trent Alexander-Arnold,DF,Liverpool,Premier League,20,1998,35.3,3520,106,850,1641,1244,63,2865,26,56,46.4,30,4,2108,9338,5709,2363,2230,94.4,36,22
10060,Enrico Alfonso,GK,Brescia,Serie A,31,1988,3.1,85,69,85,0,0,0,48,0,0,,0,0,29,133,77,24,23,95.8,0,0
10061,Rachid Alioui,FW,Angers,Ligue 1,27,1992,17.4,656,14,38,312,335,79,610,23,30,76.7,25,1,419,2189,1064,851,496,58.3,42,26
10062,Alisson,GK,Liverpool,Premier League,26,1992,28.3,984,804,976,9,0,0,760,0,0,,0,0,549,2115,1090,494,490,99.2,1,0
10063,Allan,MF,Napoli,Serie A,28,1991,14.2,994,23,197,615,250,17,966,18,29,62.1,20,3,741,3842,1820,781,728,93.2,14,18
10064,Dele Alli,MFFW,Tottenham,Premier League,23,1996,20.5,1132,37,171,575,471,96,1076,32,63,50.8,36,7,747,4583,2502,1102,773,70.1,45,56
10065,Miguel Almirón,MFFW,Newcastle Utd,Premier League,25,1994,33.6,1309,44,315,554,601,91,1297,46,93,49.5,54,5,975,9230,5223,1281,894,69.8,60,54
10066,Marcos Alonso,DF,Chelsea,Premier League,28,1990,15.9,1313,30,326,564,510,72,1146,12,19,63.2,12,0,841,4756,2731,928,829,89.3,20,22
10067,Mickaël Alphonse,DF,Dijon,Ligue 1,30,1989,15.3,945,65,335,474,201,11,779,18,30,60,22,3,503,3110,1838,539,485,90,16,15
10068,Sergio Álvarez,GK,Celta Vigo,La Liga,32,1986,2,55,51,55,0,0,0,33,0,0,,0,0,23,62,39,23,23,100,0,0
10069,Sergio Álvarez,MFDF,Eibar,La Liga,27,1992,12.7,569,29,142,381,73,7,560,6,9,66.7,6,0,296,1465,506,297,278,93.6,4,1
10070,Yeray Álvarez,DF,Athletic Club,La Liga,24,1995,31.2,1817,198,904,969,69,20,1754,11,13,84.6,11,1,992,6375,3552,1037,1021,98.5,3,10
10071,Bruno Alves,DF,Parma,Serie A,37,1981,29.7,1608,318,941,681,85,36,1510,2,3,66.7,2,0,875,5611,3055,1006,981,97.5,5,2
10072,Steven Alzate,MFDF,Brighton,Premier League,20,1998,13.2,838,31,216,406,272,44,787,33,50,66,35,4,618,3825,2141,638,557,87.3,20,28
10073,Ibrahim Amadou,DFMF,Norwich City,Premier League,26,1993,8.4,470,108,329,142,14,4,464,2,3,66.7,2,0,253,1006,478,297,289,97.3,1,1
10074,Ibrahim Amadou,MF,Leganés,La Liga,26,1993,8.6,343,7,71,225,67,6,341,3,4,75,3,0,207,1037,489,250,217,86.8,5,5
10075,Romain Amalfitano,MF,Dijon,Ligue 1,29,1989,18.8,1092,36,289,732,168,8,1071,28,43,65.1,31,0,779,4929,2625,773,727,94,16,15
10076,Amath,MF,Getafe,La Liga,23,1996,0.7,36,0,2,17,20,4,34,4,8,50,4,0,28,212,136,32,20,62.5,3,5
10077,Jordan Amavi,DF,Marseille,Ligue 1,25,1994,24,1590,78,552,769,379,32,1379,28,56,50,32,0,876,5645,3378,945,865,91.5,27,24
10078,Thierry Ambrose,FW,Metz,Ligue 1,22,1997,6.1,312,4,30,138,174,34,310,24,45,53.3,27,1,256,2250,1510,304,229,75.3,20,25
10079,Kelvin Amian,DF,Toulouse,Ligue 1,21,1998,18.1,837,84,312,418,189,12,697,8,18,44.4,9,1,475,3751,2285,480,434,90.4,14,14
10080,Nadiem Amiri,MFFW,Leverkusen,Bundesliga,22,1996,20.6,1374,15,187,769,526,57,1221,32,54,59.3,35,2,970,6045,3310,1130,933,82.6,29,32
10081,Ethan Ampadu,DF,RB Leipzig,Bundesliga,18,2000,0.9,93,14,42,52,3,1,92,0,0,,0,0,69,369,237,69,69,100,0,0
10082,Opoku Ampomah,FW,Düsseldorf,Bundesliga,23,1996,5.6,205,4,30,80,117,26,200,18,41,43.9,21,0,179,1284,866,234,142,60.7,23,14
10083,Sofyan Amrabat,MF,Hellas Verona,Serie A,22,1996,32.4,2089,60,414,1445,468,25,2019,84,110,76.4,89,3,1623,13605,6456,1572,1454,92.5,53,50
10084,Joachim Andersen,DF,Lyon,Ligue 1,23,1996,17,1476,211,839,714,47,13,1449,2,2,100,2,0,1043,5920,3476,1134,1123,99,2,1
10085,Djavan Anderson,DFMF,Lazio,Serie A,24,1995,1.9,92,6,36,31,33,4,73,2,5,40,2,0,54,510,259,57,44,77.2,4,4
10086,Felipe Anderson,MFFW,West Ham,Premier League,26,1993,16.6,1163,26,166,616,515,66,1138,66,97,68,70,5,932,7364,4573,1042,889,85.3,33,35
10087,Sebastian Andersson,FW,Union Berlin,Bundesliga,28,1991,29.8,1211,46,98,584,575,135,1185,25,42,59.5,27,2,635,3673,1395,1710,932,54.5,106,78
10088,Florin Andone,MFFW,Brighton,Premier League,26,1993,0.8,29,3,4,12,16,7,28,2,4,50,2,0,17,218,151,33,16,48.5,5,2
10089,Benjamin André,MF,Lille,Ligue 1,28,1990,22.8,1515,55,287,1030,276,23,1499,23,27,85.2,25,0,951,5145,2235,1007,927,92.1,17,23
10090,Lorenzo Andrenacci,GK,Brescia,Serie A,24,1995,5.9,185,175,185,0,0,0,101,0,0,,0,0,44,205,131,26,26,100,0,0
10091,Robert Andrich,MF,Union Berlin,Bundesliga,24,1994,28.6,1547,61,371,923,333,33,1511,27,38,71.1,30,3,861,4851,2000,934,842,90.1,19,24
10092,Victorien Angban,MF,Metz,Ligue 1,22,1996,11.4,719,11,142,517,121,3,698,18,21,85.7,18,0,567,3461,1751,537,502,93.5,11,12
10093,Miguel Ángel Guerrero,FW,Leganés,La Liga,29,1990,8.8,276,4,14,160,111,24,258,11,16,68.8,12,0,154,636,241,390,211,54.1,18,14
10094,Miguel Ángel Moyá,GK,Real Sociedad,La Liga,35,1984,13,490,419,489,3,0,0,357,2,2,100,2,0,245,1002,469,218,218,100,0,0
10095,José Ángel,DF,Eibar,La Liga,29,1989,26.2,1754,97,443,942,486,11,1380,20,24,83.3,20,1,913,5389,2849,864,812,94,19,19
10096,Angeliño,DF,RB Leipzig,Bundesliga,22,1997,12.2,891,26,215,401,325,26,742,21,27,77.8,22,1,519,2682,1514,591,532,90,17,9
10097,Angeliño,DF,Manchester City,Premier League,22,1997,4.7,477,16,99,199,214,10,429,5,8,62.5,5,2,321,1545,942,361,343,95,3,4
10098,Faustino Anjorin,FW,Chelsea,Premier League,17,2001,0.2,12,0,1,5,6,2,12,1,1,100,1,0,10,67,40,11,8,72.7,0,1
10099,Peter Ankersen,DF,Genoa,Serie A,28,1990,11.8,726,33,224,302,242,25,653,12,18,66.7,12,0,500,2245,1370,549,499,90.9,10,11
10100,Cristian Ansaldi,DFMF,Torino,Serie A,32,1986,19.6,1085,55,287,436,454,50,935,53,84,63.1,58,2,747,6071,3409,749,647,86.4,26,35
10101,Janis Antiste,MF,Toulouse,Ligue 1,16,2002,0.1,11,0,0,7,5,0,8,1,1,100,1,0,9,90,48,6,6,100,0,1
10102,Michail Antonio,FW,West Ham,Premier League,29,1990,19.6,850,12,47,305,556,125,810,71,107,66.4,74,3,601,4523,2700,1134,626,55.2,71,49
10103,Antoñito,DFMF,Valladolid,La Liga,31,1987,11.4,574,37,199,261,150,10,478,6,16,37.5,8,1,308,2088,1286,355,305,85.9,10,5
10104,Mirko Antonucci,FWMF,Roma,Serie A,20,1999,0.9,40,0,7,16,20,6,40,0,0,,0,0,22,159,109,29,21,72.4,5,0
10105,Vitorino Antunes,MF,Getafe,La Liga,32,1987,0.1,3,0,1,1,1,0,3,0,0,,0,0,1,11,11,2,2,100,1,0
10106,Christopher Antwi-Adjei,MFFW,Paderborn 07,Bundesliga,25,1994,27.4,1181,24,207,545,547,91,1044,36,80,45,41,3,803,7484,4372,1032,746,72.3,60,39
10107,Anuar,MFFW,Valladolid,La Liga,24,1995,2.1,127,3,27,94,16,2,125,2,3,66.7,2,0,83,716,347,94,83,88.3,1,3
10108,Houssem Aouar,MF,Lyon,Ligue 1,21,1998,21.7,1366,16,141,875,486,66,1325,65,104,62.5,72,5,1118,7662,4711,1291,1100,85.2,45,58
10109,Adil Aouchiche,MF,Paris S-G,Ligue 1,17,2002,0.7,40,0,7,23,12,1,40,3,3,100,3,0,28,133,49,36,29,80.6,4,0
10110,Dennis Appiah,DF,Nantes,Ligue 1,27,1992,17.8,1158,54,432,556,214,6,967,21,27,77.8,21,0,619,3117,1656,640,598,93.4,9,18
10111,Mauro Arambarri,MF,Getafe,La Liga,23,1995,34.1,1363,54,241,851,349,26,1318,29,43,67.4,32,2,748,4738,1975,722,613,84.9,35,39
10112,Guilherme Arana,DF,Atalanta,Serie A,22,1997,0.9,68,2,26,25,20,3,58,0,2,0,1,1,44,243,128,42,39,92.9,1,1
10113,Charles Aránguiz,MF,Leverkusen,Bundesliga,30,1989,23.5,1868,49,375,1297,290,22,1836,13,22,59.1,14,1,1242,5362,2410,1451,1350,93,19,21
10114,Luiz Araújo,FWMF,Lille,Ligue 1,23,1996,9.2,447,4,53,184,250,35,427,26,38,68.4,27,2,336,2535,1498,373,296,79.4,13,16
10115,Néstor Araujo,DF,Celta Vigo,La Liga,27,1991,32.1,1824,329,1081,816,51,20,1763,1,1,100,1,0,1065,7578,3729,1149,1133,98.6,6,4
10116,Ronald Araújo,DF,Barcelona,La Liga,20,1999,2.6,233,33,120,125,2,1,229,1,1,100,1,0,173,744,457,186,186,100,0,1
10117,Anaitz Arbilla,DF,Eibar,La Liga,32,1987,22.3,1412,106,524,820,169,11,1266,4,6,66.7,4,0,751,5486,2419,740,714,96.5,8,10
10118,Alphonse Areola,GK,Real Madrid,La Liga,26,1993,4,142,125,142,0,0,0,104,0,0,,0,0,77,342,190,62,62,100,0,1
10119,Alphonse Areola,GK,Paris S-G,Ligue 1,26,1993,3,60,45,59,1,0,0,48,0,0,,0,0,37,152,87,30,28,93.3,0,0
10120,Santiago Arias,DF,Atlético Madrid,La Liga,27,1992,12,780,47,216,362,243,19,667,4,7,57.1,5,0,437,2106,1150,488,449,92,7,4
10121,Nicolò Armini,DF,Lazio,Serie A,18,2001,0,4,1,3,1,0,0,4,0,0,,0,0,1,7,0,2,2,100,0,0
10122,Stuart Armstrong,MF,Southampton,Premier League,27,1992,19.1,882,48,167,412,368,49,863,31,53,58.5,33,2,593,4280,2315,732,560,76.5,37,29
10123,José Arnaiz,FWMF,Osasuna,La Liga,24,1995,8.8,304,4,26,145,146,37,291,3,8,37.5,3,0,198,1302,639,360,208,57.8,31,26
10124,José Arnaiz,MFFW,Leganés,La Liga,24,1995,3.7,169,4,19,69,97,17,164,13,23,56.5,14,0,148,1302,845,152,113,74.3,16,14
10125,Maximilian Arnold,MF,Wolfsburg,Bundesliga,25,1994,31.3,1860,59,359,1108,495,24,1598,22,30,73.3,22,0,1065,5541,2847,1151,1057,91.8,22,28
10126,Kepa Arrizabalaga,GK,Chelsea,Premier League,24,1994,33,1134,1003,1129,5,0,0,882,0,0,,0,0,681,2610,1487,646,646,100,0,0
10127,Kwadwo Asamoah,DF,Inter,Serie A,30,1988,7.1,428,23,113,177,165,22,386,13,15,86.7,13,0,286,1483,1003,304,279,91.8,3,10
10128,Santiago Ascacíbar,MF,Hertha BSC,Bundesliga,22,1997,7,402,24,137,242,49,0,383,7,10,70,7,0,209,1174,499,214,200,93.5,9,2
10129,Sergio Asenjo,GK,Villarreal,La Liga,30,1989,34,1123,1024,1121,3,0,0,752,1,1,100,1,0,482,1959,967,447,446,99.8,0,0
10130,Marco Asensio,FW,Real Madrid,La Liga,23,1996,3.7,203,3,26,93,97,17,198,6,8,75,7,0,155,989,502,218,165,75.7,6,8
10131,Kristoffer Askildsen,MF,Sampdoria,Serie A,18,2001,0.8,43,1,13,29,6,0,43,2,3,66.7,2,0,31,234,188,38,32,84.2,1,1
10132,Iago Aspas,FW,Celta Vigo,La Liga,31,1987,36.2,1676,13,133,882,795,165,1585,60,97,61.9,67,1,1235,8804,5009,1959,1317,67.2,69,70
10133,Roger Assalé,FWMF,Leganés,La Liga,25,1993,5.9,192,0,12,85,112,36,189,16,20,80,16,1,165,1205,701,268,156,58.2,11,14
10134,Miguel Atienza,MF,Eibar,La Liga,,,0.3,21,1,5,12,5,3,21,0,0,,0,0,12,56,12,13,12,92.3,1,0
10135,Christian Atsu,FWMF,Newcastle Utd,Premier League,27,1992,8.3,332,11,85,133,158,20,323,19,40,47.5,21,1,255,1971,1174,321,215,67,21,20
10136,Youcef Attal,FWDF,Nice,Ligue 1,23,1996,11.1,741,18,161,365,300,48,678,41,85,48.2,43,3,556,4743,3389,621,512,82.4,38,29
10137,Pierre-Emerick Aubameyang,FW,Arsenal,Premier League,30,1989,34.8,1248,29,159,502,672,168,1214,25,49,51,29,0,865,6219,3897,1528,939,61.5,58,39
10138,Emil Audero,GK,Sampdoria,Serie A,22,1997,36,1127,1005,1125,2,0,0,727,1,1,100,1,0,469,2314,1225,397,395,99.5,0,0
10139,Tommaso Augello,DF,Sampdoria,Serie A,24,1994,12.6,916,38,271,436,292,3,790,21,30,70,21,0,603,4174,2624,635,597,94,8,16
10140,Jean-Kévin Augustin,FW,Monaco,Ligue 1,22,1997,3,80,1,5,38,42,19,79,8,12,66.7,8,1,62,410,250,115,57,49.6,9,7
10141,Ludwig Augustinsson,DF,Werder Bremen,Bundesliga,25,1994,10.3,665,32,188,280,242,16,539,6,9,66.7,7,0,344,1972,1147,400,353,88.3,12,10
10142,Serge Aurier,DF,Tottenham,Premier League,26,1992,30,2057,120,582,895,680,54,1789,46,73,63,46,7,1198,5619,3138,1297,1146,88.4,36,31
10143,Mathias Autret,MFFW,Brest,Ligue 1,28,1991,13.6,724,8,89,358,328,41,644,12,27,44.4,12,2,466,2803,1518,635,474,74.6,29,19
10144,Ezequiel Ávila,FW,Osasuna,La Liga,25,1994,17.7,575,2,28,251,329,98,554,15,33,45.5,19,1,343,2361,1244,840,395,47,43,34
10145,Javier Avilés,MFFW,Leganés,La Liga,21,1997,2,103,1,16,41,60,10,103,4,7,57.1,4,0,77,697,421,92,70,76.1,1,6
10146,Chidozie Awaziem,DF,Leganés,La Liga,22,1997,22.2,1012,107,448,556,62,14,915,3,5,60,3,0,519,2886,1444,509,486,95.5,5,4
10147,Taiwo Awoniyi,FW,Mainz 05,Bundesliga,21,1997,5.4,178,4,19,80,93,34,175,10,18,55.6,11,0,126,946,592,223,129,57.8,27,11
10148,Florian Ayé,FWMF,Brescia,Serie A,22,1997,15.3,504,22,79,222,232,60,493,22,33,66.7,23,1,314,1882,852,623,339,54.4,41,26
10149,Jordan Ayew,FWMF,Crystal Palace,Premier League,27,1991,35,1366,30,178,673,635,134,1331,75,117,64.1,78,4,1012,7695,3828,1682,956,56.8,99,108
10150,Kaan Ayhan,DF,Düsseldorf,Bundesliga,24,1994,30.3,2017,139,975,977,228,29,1888,11,13,84.6,11,1,1327,7522,4754,1419,1362,96,11,4
10151,Ramon Azeez,MF,Granada,La Liga,26,1992,15.1,522,11,101,318,138,21,506,3,8,37.5,3,0,320,2078,883,422,301,71.3,17,16
10152,César Azpilicueta,DF,Chelsea,Premier League,29,1989,35.9,3273,133,988,1549,876,98,2878,15,24,62.5,17,1,1947,7188,4103,2231,2095,93.9,24,13
10153,Ludovic Baal,DF,Brest,Ligue 1,33,1986,9.2,750,30,242,387,179,8,650,17,27,63,19,1,472,2834,1881,448,427,95.3,12,10
10154,Iddrisu Baba,MF,Mallorca,La Liga,23,1996,32.3,1614,102,530,1033,164,15,1595,46,54,85.2,47,1,1135,6788,3026,1016,955,94,25,40
10155,Khouma Babacar,FW,Lecce,Serie A,26,1993,15.8,537,33,80,252,244,88,521,17,31,54.8,17,0,339,2284,1261,665,378,56.8,46,25
10156,Carlos Bacca,FWMF,Villarreal,La Liga,32,1986,7.6,205,5,12,92,109,38,193,6,11,54.5,7,0,127,664,319,267,149,55.8,16,10
10157,Milan Badelj,MF,Fiorentina,Serie A,30,1989,17.6,1157,60,274,727,214,12,1111,21,26,80.8,24,0,715,3124,1583,801,769,96,14,16
10158,Matthias Bader,DF,Köln,Bundesliga,22,1997,0.1,8,0,5,4,1,0,4,0,0,,0,0,4,45,27,4,3,75,0,0
10159,Bastian Badu,FW,Montpellier,Ligue 1,19,2000,0.1,7,0,0,6,3,1,7,0,0,,0,0,3,4,1,12,6,50,0,0
10160,Alejandro Baena,MF,Villarreal,La Liga,18,2001,0.2,6,0,3,3,1,0,5,0,0,,0,0,2,10,0,6,3,50,0,0
10161,Stéphane Bahoken,FW,Angers,Ligue 1,27,1992,10.1,340,5,19,163,171,55,320,3,13,23.1,4,0,232,1367,597,473,254,53.7,36,27
10162,Daniel Baier,MF,Augsburg,Bundesliga,35,1984,21.6,1097,52,355,659,157,6,1067,11,15,73.3,11,0,620,3160,1371,591,556,94.1,12,10
10163,Leon Bailey,FWMF,Leverkusen,Bundesliga,21,1997,12.1,637,7,72,292,345,55,591,43,74,58.1,44,2,495,3709,2176,615,459,74.6,27,20
10164,Eric Bailly,DF,Manchester Utd,Premier League,25,1994,1.7,87,15,39,50,0,0,87,1,1,100,1,0,58,249,145,52,52,100,0,2
10165,Dénys Bain,DF,Brest,Ligue 1,26,1993,14.1,820,180,609,247,7,4,799,0,1,0,0,0,523,2853,1093,550,538,97.8,0,5
10166,Leighton Baines,DF,Everton,Premier League,34,1984,4.5,255,22,60,98,103,1,203,1,2,50,2,0,136,502,281,149,136,91.3,3,3
10167,Stefan Bajic,GK,Saint-Étienne,Ligue 1,17,2001,1,23,17,23,0,0,0,13,0,0,,0,0,5,16,8,4,4,100,0,0
10168,Tiemoué Bakayoko,MF,Monaco,Ligue 1,24,1994,19.1,1233,31,229,791,284,39,1222,31,56,55.4,33,2,865,5048,2438,935,869,92.9,30,34
10169,Lewis Baker,MF,Düsseldorf,Bundesliga,24,1995,6.1,283,15,70,179,54,6,276,10,12,83.3,10,0,204,1229,563,209,190,90.9,7,5
10170,Mitchel Bakker,DF,Paris S-G,Ligue 1,19,2000,1,100,4,34,53,19,0,95,1,1,100,1,0,80,278,80,88,86,97.7,2,1
10171,Ridle Baku,DFMF,Mainz 05,Bundesliga,21,1998,26.1,1524,76,444,739,458,25,1356,31,63,49.2,38,3,901,5357,3051,916,815,89,35,26
10172,Fabián Balbuena,DF,West Ham,Premier League,27,1991,13.1,653,96,350,311,27,16,635,0,0,,0,0,308,1778,978,344,329,95.6,2,0
10173,Keita Baldé,FWMF,Monaco,Ligue 1,24,1995,9.5,417,12,49,189,205,50,401,6,12,50,6,1,253,1422,767,502,315,62.7,25,17
10174,George Baldock,DF,Sheffield Utd,Premier League,26,1993,38,1936,106,416,692,930,64,1640,43,67,64.2,46,0,1156,7488,3889,1250,1055,84.4,33,31
10175,Gareth Bale,FWMF,Real Madrid,La Liga,30,1989,12.1,618,11,70,308,296,52,601,17,30,56.7,19,0,431,3224,1851,644,512,79.5,27,16
10176,Mikel Balenziaga,DF,Athletic Club,La Liga,31,1988,6.3,317,17,93,157,78,1,261,1,2,50,1,0,150,775,426,159,145,91.2,3,2
10177,Leonardo Balerdi,DFMF,Dortmund,Bundesliga,20,1999,1.5,142,12,52,93,2,0,138,1,3,33.3,2,0,110,505,183,110,107,97.3,0,1
10178,Marco Ballarini,MF,Udinese,Serie A,18,2001,0,5,0,2,3,1,0,5,0,0,,0,0,3,32,26,4,4,100,0,0
10179,Fodé Ballo-Touré,DF,Monaco,Ligue 1,22,1997,18.7,1067,51,334,541,292,22,914,30,50,60,33,0,687,5130,3114,686,625,91.1,23,15
10180,Florent Balmont,MF,Dijon,Ligue 1,39,1980,4.5,315,2,69,204,57,2,297,1,3,33.3,3,0,219,1012,548,240,213,88.8,5,6
10181,Mario Balotelli,FW,Brescia,Serie A,28,1990,15.6,571,26,75,281,249,50,538,11,22,50,11,0,362,1987,985,628,427,68,30,12
10182,Abdoulaye Bamba,DF,Angers,Ligue 1,29,1990,6.2,321,9,113,148,72,3,263,4,4,100,4,0,182,799,384,190,177,93.2,1,4
10183,Jonathan Bamba,FWMF,Lille,Ligue 1,23,1996,21.5,1110,13,113,566,539,68,1054,48,80,60,51,6,909,6944,3888,983,789,80.3,35,60
10184,Éver Banega,MF,Sevilla,La Liga,31,1988,27.5,2637,25,441,1663,723,32,2394,46,64,71.9,48,0,1964,10386,5732,2159,2031,94.1,46,48
10185,Mattia Bani,DF,Bologna,Serie A,25,1993,24.5,1436,204,823,647,46,21,1388,2,4,50,2,0,771,4796,2341,854,837,98,7,1
10186,Antonín Barák,MF,Udinese,Serie A,24,1994,2.2,135,3,20,65,59,3,130,6,6,100,6,0,98,735,366,114,91,79.8,7,4
10187,Antonín Barák,MF,Lecce,Serie A,24,1994,15.2,866,30,215,479,263,39,854,10,24,41.7,13,1,575,4368,2595,766,650,84.9,11,19
10188,Federico Barba,DF,Valladolid,La Liga,25,1993,5,275,16,89,148,46,3,235,1,2,50,1,0,145,607,306,161,148,91.9,6,0
10189,Danilo Barbosa,DFMF,Nice,Ligue 1,23,1996,12.5,959,103,424,517,94,11,942,10,16,62.5,13,2,697,4039,2466,745,719,96.5,13,9
10190,Melvin Bard,DF,Lyon,Ligue 1,18,2000,0.5,47,0,6,15,27,1,42,0,0,,0,0,37,186,114,36,34,94.4,0,0
10191,Enis Bardhi,MF,Levante,La Liga,24,1995,23.5,1133,30,205,568,431,51,1061,38,59,64.4,40,1,837,4684,2715,995,793,79.7,51,30
10192,Phil Bardsley,DF,Burnley,Premier League,34,1985,21,1130,95,343,592,240,11,898,5,8,62.5,5,0,460,2392,1196,520,488,93.8,6,7
10193,Nicolò Barella,MF,Inter,Serie A,22,1997,22.4,1471,37,277,870,446,38,1452,40,62,64.5,44,1,1127,6638,3317,1192,1093,91.7,31,27
10194,Philipp Bargfrede,MF,Werder Bremen,Bundesliga,30,1989,6.5,345,21,95,210,59,4,342,6,7,85.7,6,1,208,994,463,215,199,92.6,5,4
10195,Antonino Barillà,MF,Parma,Serie A,31,1988,18.8,732,47,204,389,184,30,715,7,17,41.2,9,0,428,2264,1165,544,455,83.6,21,16
10196,Kike Barja,MFFW,Osasuna,La Liga,22,1997,3.5,138,4,19,62,76,11,136,11,17,64.7,12,0,116,934,638,158,101,63.9,12,11
10197,Ross Barkley,MF,Chelsea,Premier League,25,1993,12.3,779,15,93,409,336,42,769,33,42,78.6,34,1,650,3912,1862,695,618,88.9,20,37
10198,Aymen Barkok,FWMF,Düsseldorf,Bundesliga,21,1998,0.9,45,4,12,26,9,0,44,0,1,0,0,0,23,78,43,34,25,73.5,2,1
10199,Ashley Barnes,FW,Burnley,Premier League,29,1989,15,435,15,46,195,210,54,426,11,17,64.7,13,0,257,1058,461,706,298,42.2,41,20
10200,Harvey Barnes,MFFW,Leicester City,Premier League,21,1997,23.1,1019,14,104,415,590,133,1016,37,78,47.4,43,4,781,6328,4327,1113,822,73.9,50,40
10201,Antonio Barragán,DF,Betis,La Liga,32,1987,7.1,518,28,119,229,196,10,460,3,4,75,3,1,329,1292,690,380,361,95,4,1
10202,Antonio Barreca,DFMF,Genoa,Serie A,24,1995,12.2,505,34,123,200,223,18,423,7,20,35,9,3,304,1965,1159,353,307,87,11,12
10203,Leandro Barreiro Martins,MF,Mainz 05,Bundesliga,19,2000,10.4,498,19,121,302,92,9,485,4,8,50,5,0,260,950,510,272,247,90.8,9,7
10204,Ander Barrenetxea,FWMF,Real Sociedad,La Liga,17,2001,4.9,280,6,26,111,164,39,271,22,45,48.9,23,2,239,1884,1133,272,213,78.3,15,12
10205,Édgar Barreto,MF,Sampdoria,Serie A,35,1984,1,42,0,2,31,11,1,40,0,0,,0,0,26,89,37,32,28,87.5,0,1
10206,Musa Barrow,FW,Bologna,Serie A,20,1998,15,841,14,88,399,426,81,766,43,68,63.2,48,3,616,4419,2601,801,608,75.9,51,31
10207,Musa Barrow,FWMF,Atalanta,Serie A,20,1998,2.1,93,1,2,32,62,27,91,5,6,83.3,6,0,76,446,211,148,71,48,8,9
10208,Fin Bartels,FWMF,Werder Bremen,Bundesliga,32,1987,3.8,208,7,28,96,97,12,202,6,10,60,6,0,152,875,413,180,146,81.1,14,7
